"sk_mahasiswa","nim","nama_mahasiswa","jenis_kelamin","angkatan","status","sk_prodi","created_date","updated_date","is_current","valid_from","valid_to"
183,20000183,Mahasiswa 183,P,2020,Aktif,17,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
184,20000184,Mahasiswa 184,L,2020,Aktif,2,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
185,20000185,Mahasiswa 185,L,2020,Aktif,18,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
186,20000186,Mahasiswa 186,L,2020,Lulus,16,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
187,20000187,Mahasiswa 187,L,2020,Aktif,12,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
188,20000188,Mahasiswa 188,P,2020,Aktif,10,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
189,20000189,Mahasiswa 189,L,2020,Aktif,16,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
190,20000190,Mahasiswa 190,L,2020,Aktif,3,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
191,20000191,Mahasiswa 191,L,2020,Aktif,8,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
192,20000192,Mahasiswa 192,L,2020,Aktif,2,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
193,20000193,Mahasiswa 193,P,2020,Aktif,1,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
194,20000194,Mahasiswa 194,P,2020,Lulus,14,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
195,20000195,Mahasiswa 195,L,2020,Aktif,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
196,20000196,Mahasiswa 196,L,2020,Aktif,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
197,20000197,Mahasiswa 197,L,2020,Aktif,9,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
198,20000198,Mahasiswa 198,L,2020,Aktif,3,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
199,20000199,Mahasiswa 199,L,2020,Aktif,5,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
200,20000200,Mahasiswa 200,L,2020,Aktif,1,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
201,20000201,Mahasiswa 201,P,2020,Aktif,19,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
202,20000202,Mahasiswa 202,L,2020,Aktif,1,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
203,20000203,Mahasiswa 203,P,2020,Aktif,10,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
204,20000204,Mahasiswa 204,P,2020,Aktif,12,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
205,20000205,Mahasiswa 205,L,2020,Aktif,10,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
206,20000206,Mahasiswa 206,P,2020,Aktif,2,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
207,20000207,Mahasiswa 207,P,2020,Aktif,16,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
208,20000208,Mahasiswa 208,P,2020,Aktif,8,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
209,20000209,Mahasiswa 209,P,2020,Aktif,14,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
210,20000210,Mahasiswa 210,P,2020,Cuti,15,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
211,20000211,Mahasiswa 211,P,2020,Aktif,16,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
212,20000212,Mahasiswa 212,L,2020,Aktif,11,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
213,20000213,Mahasiswa 213,P,2020,Aktif,12,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
214,20000214,Mahasiswa 214,P,2020,Aktif,2,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
215,20000215,Mahasiswa 215,P,2020,Aktif,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
216,20000216,Mahasiswa 216,L,2020,Lulus,3,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
217,20000217,Mahasiswa 217,P,2020,Aktif,9,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
218,20000218,Mahasiswa 218,L,2020,Lulus,18,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
219,20000219,Mahasiswa 219,P,2020,Cuti,19,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
220,20000220,Mahasiswa 220,L,2020,Aktif,7,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
221,20000221,Mahasiswa 221,L,2020,Aktif,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
222,20000222,Mahasiswa 222,P,2020,Aktif,6,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
223,20000223,Mahasiswa 223,P,2020,Aktif,19,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
224,20000224,Mahasiswa 224,L,2020,Lulus,1,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
225,20000225,Mahasiswa 225,P,2020,Aktif,16,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
226,20000226,Mahasiswa 226,L,2020,Cuti,11,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
227,20000227,Mahasiswa 227,L,2020,Aktif,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
228,20000228,Mahasiswa 228,L,2020,Cuti,18,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
229,20000229,Mahasiswa 229,L,2020,Lulus,5,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
230,20000230,Mahasiswa 230,L,2020,Aktif,6,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
231,20000231,Mahasiswa 231,P,2020,Aktif,2,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
232,20000232,Mahasiswa 232,L,2020,Aktif,12,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
233,20000233,Mahasiswa 233,L,2020,Cuti,9,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
234,20000234,Mahasiswa 234,P,2020,Lulus,20,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
235,20000235,Mahasiswa 235,L,2020,Aktif,12,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
236,20000236,Mahasiswa 236,P,2020,Aktif,13,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
237,20000237,Mahasiswa 237,P,2020,Aktif,17,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
238,20000238,Mahasiswa 238,P,2020,Cuti,5,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
239,20000239,Mahasiswa 239,L,2020,Aktif,20,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
240,20000240,Mahasiswa 240,L,2020,Cuti,13,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
241,20000241,Mahasiswa 241,L,2020,Aktif,13,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
242,20000242,Mahasiswa 242,P,2020,Aktif,10,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
243,20000243,Mahasiswa 243,L,2020,Aktif,15,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
244,20000244,Mahasiswa 244,P,2020,Aktif,15,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
245,20000245,Mahasiswa 245,L,2020,Aktif,18,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
246,20000246,Mahasiswa 246,P,2020,Aktif,18,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
247,20000247,Mahasiswa 247,L,2020,Aktif,2,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
248,20000248,Mahasiswa 248,L,2020,Aktif,11,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
249,20000249,Mahasiswa 249,L,2020,Aktif,13,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
250,20000250,Mahasiswa 250,P,2020,Aktif,11,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
251,20000251,Mahasiswa 251,P,2020,Lulus,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
252,20000252,Mahasiswa 252,L,2020,Aktif,15,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
253,20000253,Mahasiswa 253,L,2020,Lulus,11,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
254,20000254,Mahasiswa 254,P,2020,Aktif,18,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
255,20000255,Mahasiswa 255,P,2020,Aktif,16,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
256,20000256,Mahasiswa 256,P,2020,Aktif,10,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
257,20000257,Mahasiswa 257,L,2020,Aktif,12,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
258,20000258,Mahasiswa 258,P,2020,Aktif,13,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
259,20000259,Mahasiswa 259,L,2020,Aktif,9,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
260,20000260,Mahasiswa 260,P,2020,Aktif,21,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
261,20000261,Mahasiswa 261,L,2020,Aktif,13,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
262,20000262,Mahasiswa 262,P,2020,Aktif,6,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
263,20000263,Mahasiswa 263,P,2020,Aktif,6,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
264,20000264,Mahasiswa 264,P,2020,Aktif,11,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
265,20000265,Mahasiswa 265,P,2020,Aktif,19,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
266,20000266,Mahasiswa 266,P,2020,Aktif,11,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
267,20000267,Mahasiswa 267,L,2020,Aktif,10,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
268,20000268,Mahasiswa 268,P,2020,Aktif,15,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
269,20000269,Mahasiswa 269,P,2020,Cuti,13,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
270,20000270,Mahasiswa 270,P,2020,Cuti,8,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
271,20000271,Mahasiswa 271,L,2020,Aktif,5,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
272,20000272,Mahasiswa 272,P,2020,Aktif,2,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
273,20000273,Mahasiswa 273,L,2020,Aktif,16,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
274,20000274,Mahasiswa 274,P,2020,Aktif,13,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
275,20000275,Mahasiswa 275,P,2020,Aktif,19,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
276,20000276,Mahasiswa 276,L,2020,Aktif,9,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
277,20000277,Mahasiswa 277,P,2020,Aktif,15,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
278,20000278,Mahasiswa 278,L,2020,Aktif,6,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
279,20000279,Mahasiswa 279,L,2020,Aktif,8,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
280,20000280,Mahasiswa 280,P,2020,Aktif,14,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
281,20000281,Mahasiswa 281,L,2020,Aktif,5,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
282,20000282,Mahasiswa 282,P,2020,Aktif,17,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
283,20000283,Mahasiswa 283,P,2020,Aktif,7,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
284,20000284,Mahasiswa 284,L,2020,Aktif,9,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
285,20000285,Mahasiswa 285,L,2020,Aktif,16,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
286,20000286,Mahasiswa 286,L,2020,Aktif,18,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
287,20000287,Mahasiswa 287,L,2020,Aktif,13,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
288,20000288,Mahasiswa 288,P,2020,Cuti,18,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
289,20000289,Mahasiswa 289,P,2020,Aktif,10,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
290,20000290,Mahasiswa 290,L,2020,Lulus,1,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
291,20000291,Mahasiswa 291,P,2020,Aktif,21,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
292,20000292,Mahasiswa 292,P,2020,Aktif,18,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
293,20000293,Mahasiswa 293,P,2020,Aktif,19,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
294,20000294,Mahasiswa 294,P,2020,Aktif,2,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
295,20000295,Mahasiswa 295,L,2020,Aktif,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
296,20000296,Mahasiswa 296,L,2020,Aktif,11,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
297,20000297,Mahasiswa 297,P,2020,Aktif,3,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
298,20000298,Mahasiswa 298,L,2020,Lulus,9,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
299,20000299,Mahasiswa 299,L,2020,Aktif,10,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
300,20000300,Mahasiswa 300,L,2020,Aktif,2,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
301,20000301,Mahasiswa 301,P,2020,Aktif,7,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
302,20000302,Mahasiswa 302,P,2020,Aktif,15,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
303,20000303,Mahasiswa 303,P,2020,Cuti,19,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
304,20000304,Mahasiswa 304,L,2020,Cuti,10,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
305,20000305,Mahasiswa 305,P,2020,Cuti,20,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
306,20000306,Mahasiswa 306,P,2020,Aktif,14,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
307,20000307,Mahasiswa 307,L,2020,Aktif,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
308,20000308,Mahasiswa 308,P,2020,Aktif,11,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
309,20000309,Mahasiswa 309,P,2020,Lulus,3,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
310,20000310,Mahasiswa 310,L,2020,Aktif,17,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
311,20000311,Mahasiswa 311,L,2020,Aktif,7,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
312,20000312,Mahasiswa 312,L,2020,Aktif,11,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
313,20000313,Mahasiswa 313,P,2020,Aktif,18,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
314,20000314,Mahasiswa 314,P,2020,Aktif,14,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
315,20000315,Mahasiswa 315,P,2020,Aktif,14,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
316,20000316,Mahasiswa 316,L,2020,Lulus,6,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
317,20000317,Mahasiswa 317,L,2020,Lulus,9,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
318,20000318,Mahasiswa 318,P,2020,Aktif,3,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
319,20000319,Mahasiswa 319,P,2020,Aktif,17,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
320,20000320,Mahasiswa 320,L,2020,Cuti,12,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
321,20000321,Mahasiswa 321,L,2020,Lulus,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
322,20000322,Mahasiswa 322,L,2020,Aktif,20,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
323,20000323,Mahasiswa 323,L,2020,Aktif,16,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
324,20000324,Mahasiswa 324,P,2020,Aktif,10,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
325,20000325,Mahasiswa 325,L,2020,Cuti,7,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
326,20000326,Mahasiswa 326,P,2020,Aktif,10,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
327,20000327,Mahasiswa 327,P,2020,Aktif,7,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
328,20000328,Mahasiswa 328,P,2020,Aktif,18,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
329,20000329,Mahasiswa 329,L,2020,Lulus,9,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
330,20000330,Mahasiswa 330,L,2020,Aktif,18,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
331,20000331,Mahasiswa 331,L,2020,Aktif,17,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
332,20000332,Mahasiswa 332,L,2020,Aktif,11,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
333,20000333,Mahasiswa 333,P,2020,Aktif,1,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
334,20000334,Mahasiswa 334,L,2020,Aktif,17,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
335,20000335,Mahasiswa 335,L,2020,Aktif,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
336,20000336,Mahasiswa 336,P,2020,Aktif,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
337,20000337,Mahasiswa 337,L,2020,Lulus,14,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
338,20000338,Mahasiswa 338,P,2020,Aktif,9,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
339,20000339,Mahasiswa 339,P,2020,Aktif,13,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
340,20000340,Mahasiswa 340,P,2020,Aktif,16,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
341,20000341,Mahasiswa 341,P,2020,Aktif,1,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
342,20000342,Mahasiswa 342,P,2020,Aktif,3,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
343,20000343,Mahasiswa 343,P,2020,Cuti,19,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
344,20000344,Mahasiswa 344,P,2020,Aktif,8,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
345,20000345,Mahasiswa 345,P,2020,Aktif,18,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
346,20000346,Mahasiswa 346,L,2020,Lulus,6,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
347,20000347,Mahasiswa 347,L,2020,Aktif,20,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
348,20000348,Mahasiswa 348,L,2020,Cuti,6,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
349,20000349,Mahasiswa 349,L,2020,Aktif,5,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
350,20000350,Mahasiswa 350,P,2020,Aktif,12,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
351,20000351,Mahasiswa 351,L,2020,Aktif,9,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
352,20000352,Mahasiswa 352,P,2020,Aktif,9,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
353,20000353,Mahasiswa 353,L,2020,Aktif,17,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
354,20000354,Mahasiswa 354,L,2020,Aktif,19,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
355,20000355,Mahasiswa 355,L,2020,Aktif,17,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
356,20000356,Mahasiswa 356,P,2020,Cuti,16,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
357,20000357,Mahasiswa 357,L,2020,Aktif,12,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
358,20000358,Mahasiswa 358,P,2020,Lulus,3,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
359,20000359,Mahasiswa 359,P,2020,Aktif,14,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
360,20000360,Mahasiswa 360,L,2020,Aktif,17,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
361,20000361,Mahasiswa 361,L,2020,Aktif,16,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
362,20000362,Mahasiswa 362,L,2020,Aktif,21,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
363,20000363,Mahasiswa 363,P,2020,Lulus,12,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
364,20000364,Mahasiswa 364,L,2020,Aktif,2,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
365,20000365,Mahasiswa 365,P,2020,Aktif,8,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
